order_id;shipper_id;customer_id;order_date;status;shipped_date;first_name;last_name;birth_date;phone;address;city;state;points;shipper_name;order_status;id;product_id;quantity;unit_price;name;quantity_in_stock;comments
1939;6;1939;05/03/2013;1;NULL;Meaghan;Cassin;12/02/1945;(203)939-7766x689;51948 Jed Islands;Port Donatomouth;Ne;3172;Dummy;Processed;1939;125;7;2.30;BIRDHOUSE GARDEN MARKER;22;NULL
1939;6;1939;05/03/2013;1;NULL;Meaghan;Cassin;12/02/1945;(203)939-7766x689;51948 Jed Islands;Port Donatomouth;Ne;3172;Dummy;Processed;9939;553;12;71.14;YELLOW GIANT GARDEN THERMOMETER;8;NULL
1940;5;1940;20/04/1984;2;23/04/1984;Antonietta;Leffler;NULL;NULL;45212 Oscar Corners;Charleyborough;Pe;20;Waters, Mayert and Prohaska;Shipped;1940;720;2;58.95;BRIGHT BLUES RIBBONS;121;NULL
1940;5;1940;20/04/1984;2;23/04/1984;Antonietta;Leffler;NULL;NULL;45212 Oscar Corners;Charleyborough;Pe;20;Waters, Mayert and Prohaska;Shipped;9940;605;2;59.92;SKULLS  DESIGN  COTTON TOTE BAG;33;NULL
1941;1;1941;09/06/1999;3;17/06/1999;Braulio;Franecki;15/07/1956;NULL;79482 Brook Pike Apt. 459;Purdyborough;Id;4429;Hettinger LLC;Delivered;1941;225;5;48.67;"LETTER J"" BLING KEY RING""";131;NULL
1941;1;1941;09/06/1999;3;17/06/1999;Braulio;Franecki;15/07/1956;NULL;79482 Brook Pike Apt. 459;Purdyborough;Id;4429;Hettinger LLC;Delivered;9941;617;14;27.77;CARD BILLBOARD FONT;90;NULL
1942;6;1942;30/06/2007;1;NULL;Casimer;Cartwright;NULL;+89(5)8004385762;33840 Shyanne Corner;East Lessie;So;2020;Dummy;Processed;1942;466;4;79.97;PACK OF 6 SKULL PAPER CUPS;141;NULL
1942;6;1942;30/06/2007;1;NULL;Casimer;Cartwright;NULL;+89(5)8004385762;33840 Shyanne Corner;East Lessie;So;2020;Dummy;Processed;9942;517;11;21.51;PURPLE GEMSTONE BRACELET;46;NULL
1943;3;1943;12/12/2018;2;15/12/2018;Mara;Howe;15/07/1952;533-149-8478x23395;09824 Hodkiewicz Tunnel Apt. 500;Haneton;Ut;3695;Satterfield LLC;Shipped;1943;153;5;38.56;DENIM PATCH PURSE PINK BUTTERFLY;35;NULL
1943;3;1943;12/12/2018;2;15/12/2018;Mara;Howe;15/07/1952;533-149-8478x23395;09824 Hodkiewicz Tunnel Apt. 500;Haneton;Ut;3695;Satterfield LLC;Shipped;9943;733;1;90.99;RETROSPOT CHILDRENS APRON;58;NULL
1944;4;1944;03/02/2007;3;12/02/2007;Carolyne;Brakus;15/07/1947;NULL;56959 Domingo Ports Suite 568;Angeloside;Wa;1201;Mraz, Renner and Nolan;Delivered;1944;118;6;2.65;POTTING SHED SEED ENVELOPES;39;NULL
1944;4;1944;03/02/2007;3;12/02/2007;Carolyne;Brakus;15/07/1947;NULL;56959 Domingo Ports Suite 568;Angeloside;Wa;1201;Mraz, Renner and Nolan;Delivered;9944;614;6;47.97;CARD CAT AND TREE;35;NULL
1945;6;1945;24/05/2012;1;NULL;Gayle;Parker;12/02/1944;NULL;52086 Dee Common Apt. 124;Jeniferfurt;Ar;932;Dummy;Processed;1945;128;11;17.19;PACK OF 12 SPACEBOY TISSUES;51;NULL
1945;6;1945;24/05/2012;1;NULL;Gayle;Parker;12/02/1944;NULL;52086 Dee Common Apt. 124;Jeniferfurt;Ar;932;Dummy;Processed;9945;121;14;77.18;MILK PAN RED RETROSPOT;117;NULL
1946;1;1946;28/03/1990;2;29/03/1990;Adelle;Moen;02/06/1937;NULL;97875 Geovanny Garden;Stiedemannfort;Ok;148;Hettinger LLC;Shipped;1946;286;3;48.30;MINI JIGSAW DINOSAUR;79;NULL
1946;1;1946;28/03/1990;2;29/03/1990;Adelle;Moen;02/06/1937;NULL;97875 Geovanny Garden;Stiedemannfort;Ok;148;Hettinger LLC;Shipped;9946;264;11;42.54;SMALL MEDINA STAMPED METAL BOWL;87;NULL
1947;2;1947;31/05/1974;3;01/06/1974;Davon;DuBuque;12/02/1944;+40(9)1127422360;7481 Macejkovic Estate Suite 692;Destineeview;Te;2476;Schinner-Predovic;Delivered;1947;296;12;33.43;BLACK CHRISTMAS TREE 60CM;84;This is an awesome vest - so soft, cozy, and i cannot wait to wear it through fall and winter. for sake of not repeating all the positive aspects that the previous reviewers did, i'll mention the one flaw...no pockets :( still totally worth full price in my mind though.
1947;2;1947;31/05/1974;3;01/06/1974;Davon;DuBuque;12/02/1944;+40(9)1127422360;7481 Macejkovic Estate Suite 692;Destineeview;Te;2476;Schinner-Predovic;Delivered;9947;205;14;9.39;WHITE CHRISTMAS GARLAND STARS TREES;46;This is an awesome vest - so soft, cozy, and i cannot wait to wear it through fall and winter. for sake of not repeating all the positive aspects that the previous reviewers did, i'll mention the one flaw...no pockets :( still totally worth full price in my mind though.
1948;4;1948;01/11/2007;1;NULL;Penelope;Kub;NULL;898-431-3395;00611 Mae Port;Bogisichmouth;Te;1952;Mraz, Renner and Nolan;Processed;1948;621;12;12.39;DISCO BALL ROTATOR BATTERY OPERATED;102;NULL
1948;4;1948;01/11/2007;1;NULL;Penelope;Kub;NULL;898-431-3395;00611 Mae Port;Bogisichmouth;Te;1952;Mraz, Renner and Nolan;Processed;9948;234;12;65.82;ORIGAMI LAVENDER INCENSE/CANDL SET;146;NULL
1949;4;1949;15/07/2010;2;19/07/2010;Marquis;Kohler;NULL;1-650-272-1962x8211;7743 Blaze Spur;Herzogmouth;Co;3725;Mraz, Renner and Nolan;Shipped;1949;717;1;85.02;FAUX FUR CHOCOLATE THROW;103;NULL
1949;4;1949;15/07/2010;2;19/07/2010;Marquis;Kohler;NULL;1-650-272-1962x8211;7743 Blaze Spur;Herzogmouth;Co;3725;Mraz, Renner and Nolan;Shipped;9949;555;14;94.55;LARGE HANGING IVORY & RED WOOD BIRD;38;NULL
1950;5;1950;08/03/1998;3;16/03/1998;Dallas;Kessler;12/02/1947;1-551-299-7437;4010 Polly Rapid Suite 099;Nicolasmouth;Co;3068;Waters, Mayert and Prohaska;Delivered;1950;221;12;39.25;RING OF ROSES BIRTHDAY CARD;11;NULL
1950;5;1950;08/03/1998;3;16/03/1998;Dallas;Kessler;12/02/1947;1-551-299-7437;4010 Polly Rapid Suite 099;Nicolasmouth;Co;3068;Waters, Mayert and Prohaska;Delivered;9950;570;12;84.06;BLACK CANDELABRA T-LIGHT HOLDER;16;NULL
1951;4;1951;30/05/1980;1;NULL;Olin;Armstrong;NULL;+55(8)0324029203;58774 Elvie Creek;Bruenmouth;Ha;2803;Mraz, Renner and Nolan;Processed;1951;454;4;3.53;CLEAR MILKSHAKE GLASS;132;NULL
1951;4;1951;30/05/1980;1;NULL;Olin;Armstrong;NULL;+55(8)0324029203;58774 Elvie Creek;Bruenmouth;Ha;2803;Mraz, Renner and Nolan;Processed;9951;437;6;96.71;JUMBO BAG DOLLY GIRL DESIGN;115;NULL
1952;2;1952;28/04/2003;2;29/04/2003;Onie;Hyatt;NULL;NULL;7911 McLaughlin Cape;Gregton;Ut;708;Schinner-Predovic;Shipped;1952;108;11;14.64;SILVER  CANDLEPOT JARDIN;33;NULL
1952;2;1952;28/04/2003;2;29/04/2003;Onie;Hyatt;NULL;NULL;7911 McLaughlin Cape;Gregton;Ut;708;Schinner-Predovic;Shipped;9952;473;12;37.77;SET OF 6 T-LIGHTS WEDDING CAKE;133;NULL
1953;3;1953;11/12/2020;3;18/12/2020;Floy;Wintheiser;15/07/1951;1-426-030-8019x044;2900 Jacobson Spring Apt. 440;Klingstad;Ge;4247;Satterfield LLC;Delivered;1953;678;12;41.76;VINTAGE KID DOLLY CARD;121;NULL
1953;3;1953;11/12/2020;3;18/12/2020;Floy;Wintheiser;15/07/1951;1-426-030-8019x044;2900 Jacobson Spring Apt. 440;Klingstad;Ge;4247;Satterfield LLC;Delivered;9953;305;3;61.94;RETRO LONGBOARD IRONING BOARD COVER;14;NULL
1954;6;1954;18/03/1975;1;NULL;Marshall;Dooley;NULL;NULL;99769 Harris Rapid Apt. 003;Mckenzieview;In;1354;Dummy;Processed;1954;63;8;49.60;PINK UNION JACK  LUGGAGE TAG;62;NULL
1954;6;1954;18/03/1975;1;NULL;Marshall;Dooley;NULL;NULL;99769 Harris Rapid Apt. 003;Mckenzieview;In;1354;Dummy;Processed;9954;107;11;87.51;STRAWBERRY RAFFIA FOOD COVER;31;NULL
1955;5;1955;19/02/2015;2;25/02/2015;Stanford;O'Keefe;15/07/1942;517.496.0589x55137;555 Vernice Burgs;Hudsonburgh;Mo;1856;Waters, Mayert and Prohaska;Shipped;1955;533;13;56.81;CHRYSANTHEMUM POCKET BOOK;68;I've been looking at this jacket on line and finally went to the store to try it on. i really liked the styling but the denim was quite stiff. i'd prefer a softer kind of fabric. i wonder if it would soften if it was washed. also, it ran surprisingly small. i usually take an xsmall or small but the small didn't leave me enough room to comfortably bend my arms. the medium worked better. i wonder how others feel about the fabric and and the sizing. i think i'll wait and see if this one goes on sal
1955;5;1955;19/02/2015;2;25/02/2015;Stanford;O'Keefe;15/07/1942;517.496.0589x55137;555 Vernice Burgs;Hudsonburgh;Mo;1856;Waters, Mayert and Prohaska;Shipped;9955;367;12;44.50;FLUTED ANTIQUE CANDLE HOLDER;45;I've been looking at this jacket on line and finally went to the store to try it on. i really liked the styling but the denim was quite stiff. i'd prefer a softer kind of fabric. i wonder if it would soften if it was washed. also, it ran surprisingly small. i usually take an xsmall or small but the small didn't leave me enough room to comfortably bend my arms. the medium worked better. i wonder how others feel about the fabric and and the sizing. i think i'll wait and see if this one goes on sal
1956;1;1956;18/08/1985;3;24/08/1985;Paolo;Ryan;NULL;NULL;341 Abbigail Row;West Merlin;Te;3841;Hettinger LLC;Delivered;1956;226;8;44.16;SQUARE FLOOR CUSHION VINTAGE RED;7;NULL
1956;1;1956;18/08/1985;3;24/08/1985;Paolo;Ryan;NULL;NULL;341 Abbigail Row;West Merlin;Te;3841;Hettinger LLC;Delivered;9956;12;12;49.63;PARTY CONES CARNIVAL ASSORTED;81;NULL
1957;2;1957;27/02/2014;1;NULL;Kayli;Kutch;15/07/1954;4570092481;43930 Stiedemann Neck;Port Kipview;Ma;2351;Schinner-Predovic;Processed;1957;281;13;60.14;HOME GARLAND PAINTED ZINC;145;NULL
1957;2;1957;27/02/2014;1;NULL;Kayli;Kutch;15/07/1954;4570092481;43930 Stiedemann Neck;Port Kipview;Ma;2351;Schinner-Predovic;Processed;9957;461;9;80.09;BLUE POLKADOT BOWL;37;NULL
1958;3;1958;01/10/1982;2;05/10/1982;Silas;Murphy;15/07/1952;480.673.2286x5346;5674 Jasmin Brook;Adriannafort;Wi;4921;Satterfield LLC;Shipped;1958;724;9;50.49;PINK POLKADOT BOWL;95;NULL
1958;3;1958;01/10/1982;2;05/10/1982;Silas;Murphy;15/07/1952;480.673.2286x5346;5674 Jasmin Brook;Adriannafort;Wi;4921;Satterfield LLC;Shipped;9958;17;11;29.94;PINK OVAL JEWELLED MIRROR;67;NULL
1959;4;1959;10/05/2008;3;19/05/2008;Eli;Ryan;NULL;NULL;184 Streich Plains;Germaineside;Wy;3821;Mraz, Renner and Nolan;Delivered;1959;528;8;57.97;PINK TALL PORCELAIN T-LIGHT HOLDER;139;NULL
1959;4;1959;10/05/2008;3;19/05/2008;Eli;Ryan;NULL;NULL;184 Streich Plains;Germaineside;Wy;3821;Mraz, Renner and Nolan;Delivered;9959;204;4;65.71;CHRISTMAS GARLAND STARS,TREES;108;NULL
1960;6;1960;02/12/1977;1;NULL;Bette;Gerhold;01/02/1940;NULL;650 Electa Station;West Zachery;Ka;2232;Dummy;Processed;1960;467;7;37.55;PACK OF 20 SKULL PAPER NAPKINS;24;A nice alternative to jeans, good fit. i like the casual but edgy rocker look they have. will look good with booties and full length boots. i took the same size that i do in all pilcro pants.
1960;6;1960;02/12/1977;1;NULL;Bette;Gerhold;01/02/1940;NULL;650 Electa Station;West Zachery;Ka;2232;Dummy;Processed;9960;215;1;58.80;GLITTER CHRISTMAS TREE;95;A nice alternative to jeans, good fit. i like the casual but edgy rocker look they have. will look good with booties and full length boots. i took the same size that i do in all pilcro pants.
1961;1;1961;15/07/2007;2;22/07/2007;Coralie;Rosenbaum;NULL;NULL;904 Lorna Squares;Marcusstad;Mi;3887;Hettinger LLC;Shipped;1961;1;15;98.05;TOMATO CHARLIE+LOLA COASTER SET;4;NULL
1961;1;1961;15/07/2007;2;22/07/2007;Coralie;Rosenbaum;NULL;NULL;904 Lorna Squares;Marcusstad;Mi;3887;Hettinger LLC;Shipped;9961;466;9;79.97;PACK OF 6 SKULL PAPER CUPS;141;NULL
1962;2;1962;03/08/1997;3;10/08/1997;Eloisa;Ratke;15/07/1937;NULL;845 Marks Terrace;Heidiland;Ok;624;Schinner-Predovic;Delivered;1962;105;14;42.67;RED FLOWER CROCHET FOOD COVER;32;NULL
1962;2;1962;03/08/1997;3;10/08/1997;Eloisa;Ratke;15/07/1937;NULL;845 Marks Terrace;Heidiland;Ok;624;Schinner-Predovic;Delivered;9962;182;10;51.37;SKULLS AND CROSSBONES WRAP;78;NULL
1963;3;1963;27/03/1974;1;NULL;Araceli;Farrell;NULL;+42(7)7497609186;94288 Armstrong Drive Apt. 954;Alfredamouth;Mi;2649;Satterfield LLC;Processed;1963;520;10;84.50;DROP DIAMANTE EARRINGS CRYSTAL;21;NULL
1963;3;1963;27/03/1974;1;NULL;Araceli;Farrell;NULL;+42(7)7497609186;94288 Armstrong Drive Apt. 954;Alfredamouth;Mi;2649;Satterfield LLC;Processed;9963;264;5;42.54;SMALL MEDINA STAMPED METAL BOWL;87;NULL
1964;4;1964;17/08/1989;2;23/08/1989;Syble;Cassin;02/06/1940;8731601018;504 Bruen Path;North Octaviaton;In;3626;Mraz, Renner and Nolan;Shipped;1964;36;8;44.66;SWEETHEART WIRE WALL TIDY;144;NULL
1964;4;1964;17/08/1989;2;23/08/1989;Syble;Cassin;02/06/1940;8731601018;504 Bruen Path;North Octaviaton;In;3626;Mraz, Renner and Nolan;Shipped;9964;23;10;72.21;CLEAR ACRYLIC FACETED BANGLE;148;NULL
1965;5;1965;21/05/1998;3;30/05/1998;Dayana;Hammes;15/07/1946;513-043-1676x328;9642 Deshawn Brooks Suite 185;Rosalindshire;Ma;897;Waters, Mayert and Prohaska;Delivered;1965;119;4;89.84;BLACK PIRATE TREASURE CHEST;22;NULL
1965;5;1965;21/05/1998;3;30/05/1998;Dayana;Hammes;15/07/1946;513-043-1676x328;9642 Deshawn Brooks Suite 185;Rosalindshire;Ma;897;Waters, Mayert and Prohaska;Delivered;9965;74;3;20.72;PINK HEARTS PAPER GARLAND;110;NULL
1966;6;1966;20/12/2011;1;NULL;Benjamin;Barton;NULL;NULL;375 Aurelie Walk;West Vidashire;Ka;4188;Dummy;Processed;1966;485;15;72.84;DOG BOWL CHASING BALL DESIGN;89;NULL
1966;6;1966;20/12/2011;1;NULL;Benjamin;Barton;NULL;NULL;375 Aurelie Walk;West Vidashire;Ka;4188;Dummy;Processed;9966;297;1;13.48;PINK AND WHITE CHRISTMAS TREE 120CM;67;NULL
1967;2;1967;31/10/2020;2;09/11/2020;Elenora;Borer;03/02/1946;NULL;377 Ortiz Mission Apt. 535;New Myrna;Ne;972;Schinner-Predovic;Shipped;1967;568;6;38.71;WHITE SPOT RED CERAMIC DRAWER KNOB;69;I saw these in an email and immediately went to the web to look at them. they fit well and have nice slim look. the bottom of the legs seems to fit a little slimmer on me than in the picture, but they aren't too tight.
1967;2;1967;31/10/2020;2;09/11/2020;Elenora;Borer;03/02/1946;NULL;377 Ortiz Mission Apt. 535;New Myrna;Ne;972;Schinner-Predovic;Shipped;9967;514;4;95.94;PAIR OF ENAMEL BUTTERFLY HAIRCLIP;76;I saw these in an email and immediately went to the web to look at them. they fit well and have nice slim look. the bottom of the legs seems to fit a little slimmer on me than in the picture, but they aren't too tight.
1968;3;1968;23/02/2019;3;03/03/2019;Tanya;Morissette;15/07/1948;(349)963-4421x4031;268 Bo Haven Suite 772;Kovacekton;So;1696;Satterfield LLC;Delivered;1968;635;12;5.01;CERAMIC CAKE BOWL + HANGING CAKES;6;NULL
1968;3;1968;23/02/2019;3;03/03/2019;Tanya;Morissette;15/07/1948;(349)963-4421x4031;268 Bo Haven Suite 772;Kovacekton;So;1696;Satterfield LLC;Delivered;9968;178;2;73.85;PAINTED LIGHTBULB STAR+ MOON;46;NULL
1969;4;1969;20/10/1994;1;NULL;Nash;Heaney;02/06/1946;079.273.3523;12981 Angelica Fields Apt. 305;Elnoraburgh;Ne;939;Mraz, Renner and Nolan;Processed;1969;721;2;71.92;URBAN BLACK RIBBONS;11;Bought this in an xs and i liked the style of the skirt. it was long enough to wear to work.
1969;4;1969;20/10/1994;1;NULL;Nash;Heaney;02/06/1946;079.273.3523;12981 Angelica Fields Apt. 305;Elnoraburgh;Ne;939;Mraz, Renner and Nolan;Processed;9969;97;15;31.80;BLUE PAISLEY TISSUE BOX;125;Bought this in an xs and i liked the style of the skirt. it was long enough to wear to work.
1970;5;1970;12/05/2007;2;15/05/2007;Marietta;Lind;NULL;NULL;379 Savion Mall Apt. 923;New Vince;Ha;4213;Waters, Mayert and Prohaska;Shipped;1970;200;8;54.69;SET OF 4 NAPKIN CHARMS HEARTS;64;NULL
1970;5;1970;12/05/2007;2;15/05/2007;Marietta;Lind;NULL;NULL;379 Savion Mall Apt. 923;New Vince;Ha;4213;Waters, Mayert and Prohaska;Shipped;9970;700;4;45.46;SET/6 BEAD COASTERS GAUZE BAG GOLD;128;NULL
1971;1;1971;04/11/1972;3;13/11/1972;Mae;Dickens;12/02/1940;NULL;59476 Neal Wells;North Archibaldtown;Fl;533;Hettinger LLC;Delivered;1971;336;7;43.03;WHITE/PINK MINI CRYSTALS NECKLACE;125;NULL
1971;1;1971;04/11/1972;3;13/11/1972;Mae;Dickens;12/02/1940;NULL;59476 Neal Wells;North Archibaldtown;Fl;533;Hettinger LLC;Delivered;9971;210;12;15.99;TABLE LAMP WHITE SHADE WOOD BASE;85;NULL
1972;1;1972;04/10/2020;1;NULL;Alfred;Wintheiser;NULL;NULL;32394 Cynthia Valleys;Ferrymouth;Di;1750;Hettinger LLC;Processed;1972;329;12;96.43;GOLD M.O.P ORBIT BRACELET;94;NULL
1972;1;1972;04/10/2020;1;NULL;Alfred;Wintheiser;NULL;NULL;32394 Cynthia Valleys;Ferrymouth;Di;1750;Hettinger LLC;Processed;9972;448;11;88.96;RED FLOCK LOVE HEART PHOTO FRAME;33;NULL
1973;3;1973;17/09/1986;2;25/09/1986;Uriel;Monahan;15/07/1947;1-989-388-8441x05738;771 Jerrell Gardens;East Misaelstad;Ma;946;Satterfield LLC;Shipped;1973;636;15;95.66;CHRISTMAS CARD SCREEN PRINT;8;NULL
1973;3;1973;17/09/1986;2;25/09/1986;Uriel;Monahan;15/07/1947;1-989-388-8441x05738;771 Jerrell Gardens;East Misaelstad;Ma;946;Satterfield LLC;Shipped;9973;112;5;3.68;BLUE CHARLIE+LOLA PERSONAL DOORSIGN;37;NULL
1974;4;1974;18/11/1999;3;21/11/1999;Ray;Rutherford;12/02/1939;NULL;70258 Dare Forges;Hahnborough;Fl;2974;Mraz, Renner and Nolan;Delivered;1974;694;6;21.24;36 PENCILS TUBE RED RETROSPOT;94;NULL
1974;4;1974;18/11/1999;3;21/11/1999;Ray;Rutherford;12/02/1939;NULL;70258 Dare Forges;Hahnborough;Fl;2974;Mraz, Renner and Nolan;Delivered;9974;713;5;89.85;CLASSICAL ROSE SMALL VASE;121;NULL
1975;6;1975;26/09/2002;1;NULL;Viva;Boyle;NULL;1-748-563-1461x7693;39919 Brennan Courts;Blaiseberg;Co;4788;Dummy;Processed;1975;60;12;23.30;CLASSIC FRENCH STYLE BASKET NATURAL;89;NULL
1975;6;1975;26/09/2002;1;NULL;Viva;Boyle;NULL;1-748-563-1461x7693;39919 Brennan Courts;Blaiseberg;Co;4788;Dummy;Processed;9975;229;13;80.74;KINGS CHOICE BISCUIT TIN;130;NULL
1976;1;1976;20/06/2019;2;22/06/2019;Emmy;Ferry;NULL;NULL;613 Dolores Rest Suite 071;Port Maribelview;Ha;3824;Hettinger LLC;Shipped;1976;468;15;6.94;SKULLS PARTY BAG + STICKER SET;108;NULL
1976;1;1976;20/06/2019;2;22/06/2019;Emmy;Ferry;NULL;NULL;613 Dolores Rest Suite 071;Port Maribelview;Ha;3824;Hettinger LLC;Shipped;9976;506;3;64.43;BASKET OF FLOWERS SEWING KIT;106;NULL
1977;2;1977;21/06/2019;3;29/06/2019;Lura;Gleichner;NULL;362-514-6078x2255;32460 Shayne Flat;Lake Helene;Co;1521;Schinner-Predovic;Delivered;1977;660;5;21.94;DINOSAUR PARTY BAG + STICKER SET;122;NULL
1977;2;1977;21/06/2019;3;29/06/2019;Lura;Gleichner;NULL;362-514-6078x2255;32460 Shayne Flat;Lake Helene;Co;1521;Schinner-Predovic;Delivered;9977;343;6;18.55;JADE DROP EARRINGS W FILIGREE;46;NULL
1978;3;1978;12/03/1988;1;NULL;Delores;Hegmann;15/07/1940;NULL;9684 Bashirian Court Suite 419;Herzogville;Il;2638;Satterfield LLC;Processed;1978;397;2;2.44;RETRO PLASTIC ELEPHANT TRAY;91;NULL
1978;3;1978;12/03/1988;1;NULL;Delores;Hegmann;15/07/1940;NULL;9684 Bashirian Court Suite 419;Herzogville;Il;2638;Satterfield LLC;Processed;9978;196;7;80.00;SET OF 2 ROUND TINS DUTCH CHEESE;149;NULL
1979;4;1979;29/11/1980;2;06/12/1980;Shanelle;Pfeffer;03/02/1960;NULL;9363 Crist Points;South Blairberg;Te;668;Mraz, Renner and Nolan;Shipped;1979;1;7;98.05;TOMATO CHARLIE+LOLA COASTER SET;4;NULL
1979;4;1979;29/11/1980;2;06/12/1980;Shanelle;Pfeffer;03/02/1960;NULL;9363 Crist Points;South Blairberg;Te;668;Mraz, Renner and Nolan;Shipped;9979;701;4;84.63;GROW YOUR OWN HERBS SET OF 3;81;NULL
1980;5;1980;17/02/2002;3;18/02/2002;Julius;Willms;12/02/1947;011.651.5892x71225;8272 Langosh Shores;East Rubieville;No;2646;Waters, Mayert and Prohaska;Delivered;1980;316;14;72.35;GREEN ROSE WASHBAG;93;NULL
1980;5;1980;17/02/2002;3;18/02/2002;Julius;Willms;12/02/1947;011.651.5892x71225;8272 Langosh Shores;East Rubieville;No;2646;Waters, Mayert and Prohaska;Delivered;9980;667;9;91.02;RED DINER WALL CLOCK;98;NULL
1981;6;1981;21/10/2001;1;NULL;Retha;Rohan;15/07/1945;546.267.2060x9927;44144 Loyal Springs Suite 564;Dickiview;Te;1066;Dummy;Processed;1981;75;2;94.96;SET/10 BLUE POLKADOT PARTY CANDLES;121;First i ordered a m. i'm normally a 8-10. the m was too small so i returned and ordered a lg. the lg fits great but there is a huge area of distressing on the shoulder that will turn into a hole. i love this jacket but cannot keep it in its condition. hopefully i will make it to the store soon (there are none w/in an hour of me) and look before i buy.
1981;6;1981;21/10/2001;1;NULL;Retha;Rohan;15/07/1945;546.267.2060x9927;44144 Loyal Springs Suite 564;Dickiview;Te;1066;Dummy;Processed;9981;481;6;44.55;SMALL SQUARE CUT GLASS CANDLESTICK;106;First i ordered a m. i'm normally a 8-10. the m was too small so i returned and ordered a lg. the lg fits great but there is a huge area of distressing on the shoulder that will turn into a hole. i love this jacket but cannot keep it in its condition. hopefully i will make it to the store soon (there are none w/in an hour of me) and look before i buy.
1982;2;1982;11/04/2020;2;12/04/2020;Darrin;Schroeder;02/06/1934;720.721.3915x23330;52464 Felicity Junctions Apt. 647;Brockbury;Ve;3154;Schinner-Predovic;Shipped;1982;176;7;3.54;5 HOOK HANGER MAGIC TOADSTOOL;135;NULL
1982;2;1982;11/04/2020;2;12/04/2020;Darrin;Schroeder;02/06/1934;720.721.3915x23330;52464 Felicity Junctions Apt. 647;Brockbury;Ve;3154;Schinner-Predovic;Shipped;9982;404;12;63.09;CHRISTMAS DECOUPAGE CANDLE;76;NULL
1983;3;1983;23/09/2022;3;02/10/2022;Marjorie;Beahan;NULL;664.647.9727;572 Cleta Estates;Dickinsonport;Ka;4584;Satterfield LLC;Delivered;1983;653;10;71.73;UNION STRIPE CUSHION COVER;59;I wanted to love this sweatshirt, but alas, it is going back. upon opening and unfolding, the first thing i noticed: the dots and not solid. they are sort of distressed looking, with parts of them missing. secondly, it doesn't have a lot of structure. it's soft and kind of floppy but in a weird way. it's just not flattering on me. it looks more like a pajama top than something i would wear out of the house. for reference, i ordered the 3, and i'm usually a 10/12 in tops.
1983;3;1983;23/09/2022;3;02/10/2022;Marjorie;Beahan;NULL;664.647.9727;572 Cleta Estates;Dickinsonport;Ka;4584;Satterfield LLC;Delivered;9983;575;2;90.52;IVORY EMBROIDERED QUILT;146;I wanted to love this sweatshirt, but alas, it is going back. upon opening and unfolding, the first thing i noticed: the dots and not solid. they are sort of distressed looking, with parts of them missing. secondly, it doesn't have a lot of structure. it's soft and kind of floppy but in a weird way. it's just not flattering on me. it looks more like a pajama top than something i would wear out of the house. for reference, i ordered the 3, and i'm usually a 10/12 in tops.
1984;6;1984;10/12/1972;1;NULL;Marcelle;Shields;03/02/1951;+47(3)8750531093;1384 Huels River Suite 936;New Vivian;Fl;3496;Dummy;Processed;1984;489;8;33.49;CHILDS GARDEN SPADE BLUE;119;NULL
